sample_id,source_group,source_group_source,db_id,method_slug,method_label,method_id,generation_role,analysis_role,generation_arm,shares_raw_generation_with,prompt_sha256,prompt_char_count,prompt_utf8_bytes,prompt_token_count,prompt_token_count_policy,exact_token_count_required_on_gpu_preflight,context_overflow,detected_mode,detected_format,operation_type,dependency_sensitive,original_vs_vnext_prompt_equal,all_vnext_prompts_equal,detected_mode_consistent_across_vnext
seed_000252,seed_000252,source_group_id,superhero,direct,Direct,D-FS-M,generation,baseline,direct,,fda1bf4827c83abde4ce13009692b0be2b9fd5e13919579cd4243916c13967bf,9081,9081,2271,ceil(utf8_bytes/4)_cpu_estimate,1,0,semi_structured,markdown_table,plain_insert,0,1,1,1
seed_000252,seed_000252,source_group_id,superhero,j_fs,J-FS,J-FS-M,generation,baseline,j_fs,,07443f8859bdfc07754b4292693e33ec650505c9a4bb508fc4ed5e56bd89579f,9012,9012,2253,ceil(utf8_bytes/4)_cpu_estimate,1,0,semi_structured,markdown_table,plain_insert,0,1,1,1
seed_000252,seed_000252,source_group_id,superhero,original_mp_fs_plus,Original MP-FS+,MP-FS+,deterministic_reprocess,primary_comparison_baseline,mp_fs_plus_shared,mp_fs_plus_shared,57ccf8fa074cc5c2afd56581fd645ee76fcc66a3b04b703c1b0edc12d676bc72,12881,12881,3221,ceil(utf8_bytes/4)_cpu_estimate,1,0,semi_structured,markdown_table,plain_insert,0,1,1,1
seed_000252,seed_000252,source_group_id,superhero,d_g1_primary,MP-FS+ vNext D_G1,MP-FS+,deterministic_reprocess,primary,mp_fs_plus_shared,mp_fs_plus_shared,57ccf8fa074cc5c2afd56581fd645ee76fcc66a3b04b703c1b0edc12d676bc72,12881,12881,3221,ceil(utf8_bytes/4)_cpu_estimate,1,0,semi_structured,markdown_table,plain_insert,0,1,1,1
seed_000252,seed_000252,source_group_id,superhero,d_only_secondary,MP-FS+ vNext D_ONLY,MP-FS+,deterministic_reprocess,secondary_ablation,mp_fs_plus_shared,mp_fs_plus_shared,57ccf8fa074cc5c2afd56581fd645ee76fcc66a3b04b703c1b0edc12d676bc72,12881,12881,3221,ceil(utf8_bytes/4)_cpu_estimate,1,0,semi_structured,markdown_table,plain_insert,0,1,1,1
seed_000252,seed_000252,source_group_id,superhero,full_secondary,MP-FS+ vNext FULL,MP-FS+,deterministic_reprocess,secondary_ablation,mp_fs_plus_shared,mp_fs_plus_shared,57ccf8fa074cc5c2afd56581fd645ee76fcc66a3b04b703c1b0edc12d676bc72,12881,12881,3221,ceil(utf8_bytes/4)_cpu_estimate,1,0,semi_structured,markdown_table,plain_insert,0,1,1,1
seed_000252,seed_000252,source_group_id,superhero,no_c_secondary,MP-FS+ vNext NO_C,MP-FS+,deterministic_reprocess,secondary_ablation,mp_fs_plus_shared,mp_fs_plus_shared,57ccf8fa074cc5c2afd56581fd645ee76fcc66a3b04b703c1b0edc12d676bc72,12881,12881,3221,ceil(utf8_bytes/4)_cpu_estimate,1,0,semi_structured,markdown_table,plain_insert,0,1,1,1
aug_seed_000234_relational_format_variant_001,seed_000234,source_group_id,toxicology,direct,Direct,D-FS-M,generation,baseline,direct,,4f5efd484297bd96fbde8b480eb0637373651944976cfe81b277c52fef9c1e91,4875,4875,1219,ceil(utf8_bytes/4)_cpu_estimate,1,0,free_text,free_text,insert_ignore,1,1,1,1
aug_seed_000234_relational_format_variant_001,seed_000234,source_group_id,toxicology,j_fs,J-FS,J-FS-M,generation,baseline,j_fs,,819680a22d4e896dbed2f07e8b7add0a4452f99ed6d7a374ae72bcca5f86b514,4785,4785,1197,ceil(utf8_bytes/4)_cpu_estimate,1,0,free_text,free_text,insert_ignore,1,1,1,1
aug_seed_000234_relational_format_variant_001,seed_000234,source_group_id,toxicology,original_mp_fs_plus,Original MP-FS+,MP-FS+,deterministic_reprocess,primary_comparison_baseline,mp_fs_plus_shared,mp_fs_plus_shared,720372ed2deed9f6dd92f4d6bfa213755c5620de0a5d657c0abf5e3006c0edb1,20185,20185,5047,ceil(utf8_bytes/4)_cpu_estimate,1,0,free_text,free_text,insert_ignore,1,1,1,1
aug_seed_000234_relational_format_variant_001,seed_000234,source_group_id,toxicology,d_g1_primary,MP-FS+ vNext D_G1,MP-FS+,deterministic_reprocess,primary,mp_fs_plus_shared,mp_fs_plus_shared,720372ed2deed9f6dd92f4d6bfa213755c5620de0a5d657c0abf5e3006c0edb1,20185,20185,5047,ceil(utf8_bytes/4)_cpu_estimate,1,0,free_text,free_text,insert_ignore,1,1,1,1
aug_seed_000234_relational_format_variant_001,seed_000234,source_group_id,toxicology,d_only_secondary,MP-FS+ vNext D_ONLY,MP-FS+,deterministic_reprocess,secondary_ablation,mp_fs_plus_shared,mp_fs_plus_shared,720372ed2deed9f6dd92f4d6bfa213755c5620de0a5d657c0abf5e3006c0edb1,20185,20185,5047,ceil(utf8_bytes/4)_cpu_estimate,1,0,free_text,free_text,insert_ignore,1,1,1,1
aug_seed_000234_relational_format_variant_001,seed_000234,source_group_id,toxicology,full_secondary,MP-FS+ vNext FULL,MP-FS+,deterministic_reprocess,secondary_ablation,mp_fs_plus_shared,mp_fs_plus_shared,720372ed2deed9f6dd92f4d6bfa213755c5620de0a5d657c0abf5e3006c0edb1,20185,20185,5047,ceil(utf8_bytes/4)_cpu_estimate,1,0,free_text,free_text,insert_ignore,1,1,1,1
aug_seed_000234_relational_format_variant_001,seed_000234,source_group_id,toxicology,no_c_secondary,MP-FS+ vNext NO_C,MP-FS+,deterministic_reprocess,secondary_ablation,mp_fs_plus_shared,mp_fs_plus_shared,720372ed2deed9f6dd92f4d6bfa213755c5620de0a5d657c0abf5e3006c0edb1,20185,20185,5047,ceil(utf8_bytes/4)_cpu_estimate,1,0,free_text,free_text,insert_ignore,1,1,1,1
seed_000218,seed_000218,source_group_id,superhero,direct,Direct,D-FS-M,generation,baseline,direct,,d504cc4d400b62f6b6e5853395b39857d42fc74cc20593a51dc8c90e777a5a0a,9538,9538,2385,ceil(utf8_bytes/4)_cpu_estimate,1,0,semi_structured,json_array,plain_insert,0,1,1,1
seed_000218,seed_000218,source_group_id,superhero,j_fs,J-FS,J-FS-M,generation,baseline,j_fs,,4a24231a72e20c873e4af1dd99117b3e35c00e15f85cc5c45c05f27f4d1ffdbf,9469,9469,2368,ceil(utf8_bytes/4)_cpu_estimate,1,0,semi_structured,json_array,plain_insert,0,1,1,1
seed_000218,seed_000218,source_group_id,superhero,original_mp_fs_plus,Original MP-FS+,MP-FS+,deterministic_reprocess,primary_comparison_baseline,mp_fs_plus_shared,mp_fs_plus_shared,d7b71c5dffa44a8a38dc3ab908a858a9a2ae7aa62470af2050f99922a99f5443,12198,12198,3050,ceil(utf8_bytes/4)_cpu_estimate,1,0,semi_structured,json_array,plain_insert,0,1,1,1
seed_000218,seed_000218,source_group_id,superhero,d_g1_primary,MP-FS+ vNext D_G1,MP-FS+,deterministic_reprocess,primary,mp_fs_plus_shared,mp_fs_plus_shared,d7b71c5dffa44a8a38dc3ab908a858a9a2ae7aa62470af2050f99922a99f5443,12198,12198,3050,ceil(utf8_bytes/4)_cpu_estimate,1,0,semi_structured,json_array,plain_insert,0,1,1,1
seed_000218,seed_000218,source_group_id,superhero,d_only_secondary,MP-FS+ vNext D_ONLY,MP-FS+,deterministic_reprocess,secondary_ablation,mp_fs_plus_shared,mp_fs_plus_shared,d7b71c5dffa44a8a38dc3ab908a858a9a2ae7aa62470af2050f99922a99f5443,12198,12198,3050,ceil(utf8_bytes/4)_cpu_estimate,1,0,semi_structured,json_array,plain_insert,0,1,1,1
seed_000218,seed_000218,source_group_id,superhero,full_secondary,MP-FS+ vNext FULL,MP-FS+,deterministic_reprocess,secondary_ablation,mp_fs_plus_shared,mp_fs_plus_shared,d7b71c5dffa44a8a38dc3ab908a858a9a2ae7aa62470af2050f99922a99f5443,12198,12198,3050,ceil(utf8_bytes/4)_cpu_estimate,1,0,semi_structured,json_array,plain_insert,0,1,1,1
seed_000218,seed_000218,source_group_id,superhero,no_c_secondary,MP-FS+ vNext NO_C,MP-FS+,deterministic_reprocess,secondary_ablation,mp_fs_plus_shared,mp_fs_plus_shared,d7b71c5dffa44a8a38dc3ab908a858a9a2ae7aa62470af2050f99922a99f5443,12198,12198,3050,ceil(utf8_bytes/4)_cpu_estimate,1,0,semi_structured,json_array,plain_insert,0,1,1,1
aug_seed_000127_small_batch_subset_001,seed_000127,source_group_id,european_football_2,direct,Direct,D-FS-M,generation,baseline,direct,,79a9e0bc4943c921b88b409045b35fda6637779a3b20c02d8770d27e6d1f182f,30797,30797,7700,ceil(utf8_bytes/4)_cpu_estimate,1,0,free_text,free_text,insert_ignore,0,1,1,1
aug_seed_000127_small_batch_subset_001,seed_000127,source_group_id,european_football_2,j_fs,J-FS,J-FS-M,generation,baseline,j_fs,,3b8187d573377738478925cd2f72085f7fe2be7587d0b5156f621f0b66efe8c8,30707,30707,7677,ceil(utf8_bytes/4)_cpu_estimate,1,0,free_text,free_text,insert_ignore,0,1,1,1
aug_seed_000127_small_batch_subset_001,seed_000127,source_group_id,european_football_2,original_mp_fs_plus,Original MP-FS+,MP-FS+,deterministic_reprocess,primary_comparison_baseline,mp_fs_plus_shared,mp_fs_plus_shared,92b8ed1ce68a6c6f9806d593788169e826638cb80d2a98eb47673fe44e421164,35517,35517,8880,ceil(utf8_bytes/4)_cpu_estimate,1,0,free_text,free_text,insert_ignore,0,1,1,1
aug_seed_000127_small_batch_subset_001,seed_000127,source_group_id,european_football_2,d_g1_primary,MP-FS+ vNext D_G1,MP-FS+,deterministic_reprocess,primary,mp_fs_plus_shared,mp_fs_plus_shared,92b8ed1ce68a6c6f9806d593788169e826638cb80d2a98eb47673fe44e421164,35517,35517,8880,ceil(utf8_bytes/4)_cpu_estimate,1,0,free_text,free_text,insert_ignore,0,1,1,1
aug_seed_000127_small_batch_subset_001,seed_000127,source_group_id,european_football_2,d_only_secondary,MP-FS+ vNext D_ONLY,MP-FS+,deterministic_reprocess,secondary_ablation,mp_fs_plus_shared,mp_fs_plus_shared,92b8ed1ce68a6c6f9806d593788169e826638cb80d2a98eb47673fe44e421164,35517,35517,8880,ceil(utf8_bytes/4)_cpu_estimate,1,0,free_text,free_text,insert_ignore,0,1,1,1
aug_seed_000127_small_batch_subset_001,seed_000127,source_group_id,european_football_2,full_secondary,MP-FS+ vNext FULL,MP-FS+,deterministic_reprocess,secondary_ablation,mp_fs_plus_shared,mp_fs_plus_shared,92b8ed1ce68a6c6f9806d593788169e826638cb80d2a98eb47673fe44e421164,35517,35517,8880,ceil(utf8_bytes/4)_cpu_estimate,1,0,free_text,free_text,insert_ignore,0,1,1,1
aug_seed_000127_small_batch_subset_001,seed_000127,source_group_id,european_football_2,no_c_secondary,MP-FS+ vNext NO_C,MP-FS+,deterministic_reprocess,secondary_ablation,mp_fs_plus_shared,mp_fs_plus_shared,92b8ed1ce68a6c6f9806d593788169e826638cb80d2a98eb47673fe44e421164,35517,35517,8880,ceil(utf8_bytes/4)_cpu_estimate,1,0,free_text,free_text,insert_ignore,0,1,1,1
seed_000346,seed_000346,source_group_id,codebase_community,direct,Direct,D-FS-M,generation,baseline,direct,,197cc8c766d0fdede35d89a0277fa25cb0608d0eef29be1e693b11a25b7fbb1f,17908,17908,4477,ceil(utf8_bytes/4)_cpu_estimate,1,0,semi_structured,key_value,insert_ignore,1,1,1,1
seed_000346,seed_000346,source_group_id,codebase_community,j_fs,J-FS,J-FS-M,generation,baseline,j_fs,,18a55562ee369878c8765859cca4f732427cea984e2df5b42bcc8f19496bab60,17839,17839,4460,ceil(utf8_bytes/4)_cpu_estimate,1,0,semi_structured,key_value,insert_ignore,1,1,1,1
seed_000346,seed_000346,source_group_id,codebase_community,original_mp_fs_plus,Original MP-FS+,MP-FS+,deterministic_reprocess,primary_comparison_baseline,mp_fs_plus_shared,mp_fs_plus_shared,53b62f4374bb6a542cd260b0d1b8e0912fd5d906f3ccf2c555158a30b0f9833d,18734,18734,4684,ceil(utf8_bytes/4)_cpu_estimate,1,0,semi_structured,key_value,insert_ignore,1,1,1,1
seed_000346,seed_000346,source_group_id,codebase_community,d_g1_primary,MP-FS+ vNext D_G1,MP-FS+,deterministic_reprocess,primary,mp_fs_plus_shared,mp_fs_plus_shared,53b62f4374bb6a542cd260b0d1b8e0912fd5d906f3ccf2c555158a30b0f9833d,18734,18734,4684,ceil(utf8_bytes/4)_cpu_estimate,1,0,semi_structured,key_value,insert_ignore,1,1,1,1
seed_000346,seed_000346,source_group_id,codebase_community,d_only_secondary,MP-FS+ vNext D_ONLY,MP-FS+,deterministic_reprocess,secondary_ablation,mp_fs_plus_shared,mp_fs_plus_shared,53b62f4374bb6a542cd260b0d1b8e0912fd5d906f3ccf2c555158a30b0f9833d,18734,18734,4684,ceil(utf8_bytes/4)_cpu_estimate,1,0,semi_structured,key_value,insert_ignore,1,1,1,1
seed_000346,seed_000346,source_group_id,codebase_community,full_secondary,MP-FS+ vNext FULL,MP-FS+,deterministic_reprocess,secondary_ablation,mp_fs_plus_shared,mp_fs_plus_shared,53b62f4374bb6a542cd260b0d1b8e0912fd5d906f3ccf2c555158a30b0f9833d,18734,18734,4684,ceil(utf8_bytes/4)_cpu_estimate,1,0,semi_structured,key_value,insert_ignore,1,1,1,1
seed_000346,seed_000346,source_group_id,codebase_community,no_c_secondary,MP-FS+ vNext NO_C,MP-FS+,deterministic_reprocess,secondary_ablation,mp_fs_plus_shared,mp_fs_plus_shared,53b62f4374bb6a542cd260b0d1b8e0912fd5d906f3ccf2c555158a30b0f9833d,18734,18734,4684,ceil(utf8_bytes/4)_cpu_estimate,1,0,semi_structured,key_value,insert_ignore,1,1,1,1
aug_seed_000222_single_row_subset_001,seed_000222,source_group_id,financial,direct,Direct,D-FS-M,generation,baseline,direct,,fab17ebaed16efa76e8263b26fedf9c044c5000bae7a21d038033ee0dad1e473,11236,11236,2809,ceil(utf8_bytes/4)_cpu_estimate,1,0,semi_structured,json_array,insert_ignore,0,1,1,1
aug_seed_000222_single_row_subset_001,seed_000222,source_group_id,financial,j_fs,J-FS,J-FS-M,generation,baseline,j_fs,,ec18d16b2ad7c39012525b450df4bd83ec89b9a258a08e7d4d1c5fed59783693,11167,11167,2792,ceil(utf8_bytes/4)_cpu_estimate,1,0,semi_structured,json_array,insert_ignore,0,1,1,1
aug_seed_000222_single_row_subset_001,seed_000222,source_group_id,financial,original_mp_fs_plus,Original MP-FS+,MP-FS+,deterministic_reprocess,primary_comparison_baseline,mp_fs_plus_shared,mp_fs_plus_shared,3b24fc0219742a516b839e33dac578434fa26e827ac15c5682b5c8b4d7c3a47e,7838,7838,1960,ceil(utf8_bytes/4)_cpu_estimate,1,0,semi_structured,json_array,insert_ignore,0,1,1,1
aug_seed_000222_single_row_subset_001,seed_000222,source_group_id,financial,d_g1_primary,MP-FS+ vNext D_G1,MP-FS+,deterministic_reprocess,primary,mp_fs_plus_shared,mp_fs_plus_shared,3b24fc0219742a516b839e33dac578434fa26e827ac15c5682b5c8b4d7c3a47e,7838,7838,1960,ceil(utf8_bytes/4)_cpu_estimate,1,0,semi_structured,json_array,insert_ignore,0,1,1,1
aug_seed_000222_single_row_subset_001,seed_000222,source_group_id,financial,d_only_secondary,MP-FS+ vNext D_ONLY,MP-FS+,deterministic_reprocess,secondary_ablation,mp_fs_plus_shared,mp_fs_plus_shared,3b24fc0219742a516b839e33dac578434fa26e827ac15c5682b5c8b4d7c3a47e,7838,7838,1960,ceil(utf8_bytes/4)_cpu_estimate,1,0,semi_structured,json_array,insert_ignore,0,1,1,1
aug_seed_000222_single_row_subset_001,seed_000222,source_group_id,financial,full_secondary,MP-FS+ vNext FULL,MP-FS+,deterministic_reprocess,secondary_ablation,mp_fs_plus_shared,mp_fs_plus_shared,3b24fc0219742a516b839e33dac578434fa26e827ac15c5682b5c8b4d7c3a47e,7838,7838,1960,ceil(utf8_bytes/4)_cpu_estimate,1,0,semi_structured,json_array,insert_ignore,0,1,1,1
aug_seed_000222_single_row_subset_001,seed_000222,source_group_id,financial,no_c_secondary,MP-FS+ vNext NO_C,MP-FS+,deterministic_reprocess,secondary_ablation,mp_fs_plus_shared,mp_fs_plus_shared,3b24fc0219742a516b839e33dac578434fa26e827ac15c5682b5c8b4d7c3a47e,7838,7838,1960,ceil(utf8_bytes/4)_cpu_estimate,1,0,semi_structured,json_array,insert_ignore,0,1,1,1
aug_seed_000191_single_row_subset_001,seed_000191,source_group_id,debit_card_specializing,direct,Direct,D-FS-M,generation,baseline,direct,,1ea88c950a96d9289165295979527e890419b7cd6e0c4dec4171eae79a5e611a,6284,6284,1571,ceil(utf8_bytes/4)_cpu_estimate,1,0,semi_structured,json_array,insert_ignore,0,1,1,1
aug_seed_000191_single_row_subset_001,seed_000191,source_group_id,debit_card_specializing,j_fs,J-FS,J-FS-M,generation,baseline,j_fs,,2059b6f1ef6ba7a822ef5be5de91e5977e720e113572dd3bbb8daa8a76434dcf,6215,6215,1554,ceil(utf8_bytes/4)_cpu_estimate,1,0,semi_structured,json_array,insert_ignore,0,1,1,1
aug_seed_000191_single_row_subset_001,seed_000191,source_group_id,debit_card_specializing,original_mp_fs_plus,Original MP-FS+,MP-FS+,deterministic_reprocess,primary_comparison_baseline,mp_fs_plus_shared,mp_fs_plus_shared,b57d1a71162941981f9d04fe58a13c0f4d849f47f654aa1fe071ba9626f5f57a,7586,7586,1897,ceil(utf8_bytes/4)_cpu_estimate,1,0,semi_structured,json_array,insert_ignore,0,1,1,1
aug_seed_000191_single_row_subset_001,seed_000191,source_group_id,debit_card_specializing,d_g1_primary,MP-FS+ vNext D_G1,MP-FS+,deterministic_reprocess,primary,mp_fs_plus_shared,mp_fs_plus_shared,b57d1a71162941981f9d04fe58a13c0f4d849f47f654aa1fe071ba9626f5f57a,7586,7586,1897,ceil(utf8_bytes/4)_cpu_estimate,1,0,semi_structured,json_array,insert_ignore,0,1,1,1
aug_seed_000191_single_row_subset_001,seed_000191,source_group_id,debit_card_specializing,d_only_secondary,MP-FS+ vNext D_ONLY,MP-FS+,deterministic_reprocess,secondary_ablation,mp_fs_plus_shared,mp_fs_plus_shared,b57d1a71162941981f9d04fe58a13c0f4d849f47f654aa1fe071ba9626f5f57a,7586,7586,1897,ceil(utf8_bytes/4)_cpu_estimate,1,0,semi_structured,json_array,insert_ignore,0,1,1,1
aug_seed_000191_single_row_subset_001,seed_000191,source_group_id,debit_card_specializing,full_secondary,MP-FS+ vNext FULL,MP-FS+,deterministic_reprocess,secondary_ablation,mp_fs_plus_shared,mp_fs_plus_shared,b57d1a71162941981f9d04fe58a13c0f4d849f47f654aa1fe071ba9626f5f57a,7586,7586,1897,ceil(utf8_bytes/4)_cpu_estimate,1,0,semi_structured,json_array,insert_ignore,0,1,1,1
aug_seed_000191_single_row_subset_001,seed_000191,source_group_id,debit_card_specializing,no_c_secondary,MP-FS+ vNext NO_C,MP-FS+,deterministic_reprocess,secondary_ablation,mp_fs_plus_shared,mp_fs_plus_shared,b57d1a71162941981f9d04fe58a13c0f4d849f47f654aa1fe071ba9626f5f57a,7586,7586,1897,ceil(utf8_bytes/4)_cpu_estimate,1,0,semi_structured,json_array,insert_ignore,0,1,1,1
aug_seed_000051_small_batch_subset_002,seed_000051,source_group_id,financial,direct,Direct,D-FS-M,generation,baseline,direct,,602d941d9e96f30929c1fc1e73ce4a3f2d36544ce858225cf2f70b4a220302b9,11762,11762,2941,ceil(utf8_bytes/4)_cpu_estimate,1,0,semi_structured,json_array,insert_ignore,0,1,1,1
aug_seed_000051_small_batch_subset_002,seed_000051,source_group_id,financial,j_fs,J-FS,J-FS-M,generation,baseline,j_fs,,88b488a1ec2f1d87c7b6bdf944918283f17b216fec699fb7c74f7ae208849ae2,11693,11693,2924,ceil(utf8_bytes/4)_cpu_estimate,1,0,semi_structured,json_array,insert_ignore,0,1,1,1
aug_seed_000051_small_batch_subset_002,seed_000051,source_group_id,financial,original_mp_fs_plus,Original MP-FS+,MP-FS+,deterministic_reprocess,primary_comparison_baseline,mp_fs_plus_shared,mp_fs_plus_shared,1678f3f21f0be412f11b03cbf1c0b3de78824230b6d5ab355d3c1cdad7e10606,8423,8423,2106,ceil(utf8_bytes/4)_cpu_estimate,1,0,semi_structured,json_array,insert_ignore,0,1,1,1
aug_seed_000051_small_batch_subset_002,seed_000051,source_group_id,financial,d_g1_primary,MP-FS+ vNext D_G1,MP-FS+,deterministic_reprocess,primary,mp_fs_plus_shared,mp_fs_plus_shared,1678f3f21f0be412f11b03cbf1c0b3de78824230b6d5ab355d3c1cdad7e10606,8423,8423,2106,ceil(utf8_bytes/4)_cpu_estimate,1,0,semi_structured,json_array,insert_ignore,0,1,1,1
aug_seed_000051_small_batch_subset_002,seed_000051,source_group_id,financial,d_only_secondary,MP-FS+ vNext D_ONLY,MP-FS+,deterministic_reprocess,secondary_ablation,mp_fs_plus_shared,mp_fs_plus_shared,1678f3f21f0be412f11b03cbf1c0b3de78824230b6d5ab355d3c1cdad7e10606,8423,8423,2106,ceil(utf8_bytes/4)_cpu_estimate,1,0,semi_structured,json_array,insert_ignore,0,1,1,1
aug_seed_000051_small_batch_subset_002,seed_000051,source_group_id,financial,full_secondary,MP-FS+ vNext FULL,MP-FS+,deterministic_reprocess,secondary_ablation,mp_fs_plus_shared,mp_fs_plus_shared,1678f3f21f0be412f11b03cbf1c0b3de78824230b6d5ab355d3c1cdad7e10606,8423,8423,2106,ceil(utf8_bytes/4)_cpu_estimate,1,0,semi_structured,json_array,insert_ignore,0,1,1,1
aug_seed_000051_small_batch_subset_002,seed_000051,source_group_id,financial,no_c_secondary,MP-FS+ vNext NO_C,MP-FS+,deterministic_reprocess,secondary_ablation,mp_fs_plus_shared,mp_fs_plus_shared,1678f3f21f0be412f11b03cbf1c0b3de78824230b6d5ab355d3c1cdad7e10606,8423,8423,2106,ceil(utf8_bytes/4)_cpu_estimate,1,0,semi_structured,json_array,insert_ignore,0,1,1,1
aug_seed_000165_single_row_subset_001,seed_000165,source_group_id,superhero,direct,Direct,D-FS-M,generation,baseline,direct,,0f70ed260e46e81b556b33e0c546e124f387f0e9449e0389d208e7059bb26087,7661,7661,1916,ceil(utf8_bytes/4)_cpu_estimate,1,0,free_text,free_text,insert_ignore,0,1,1,1
aug_seed_000165_single_row_subset_001,seed_000165,source_group_id,superhero,j_fs,J-FS,J-FS-M,generation,baseline,j_fs,,f23e83eb68cdb9c1067e7b9cc14314017259e88e69f9e4bcd1b002e28b6a21ca,7571,7571,1893,ceil(utf8_bytes/4)_cpu_estimate,1,0,free_text,free_text,insert_ignore,0,1,1,1
aug_seed_000165_single_row_subset_001,seed_000165,source_group_id,superhero,original_mp_fs_plus,Original MP-FS+,MP-FS+,deterministic_reprocess,primary_comparison_baseline,mp_fs_plus_shared,mp_fs_plus_shared,6acc43c2966a844811babf7e78fc6b52e48f37441c5a073f62e1a103a67d5c49,13969,13969,3493,ceil(utf8_bytes/4)_cpu_estimate,1,0,free_text,free_text,insert_ignore,0,1,1,1
aug_seed_000165_single_row_subset_001,seed_000165,source_group_id,superhero,d_g1_primary,MP-FS+ vNext D_G1,MP-FS+,deterministic_reprocess,primary,mp_fs_plus_shared,mp_fs_plus_shared,6acc43c2966a844811babf7e78fc6b52e48f37441c5a073f62e1a103a67d5c49,13969,13969,3493,ceil(utf8_bytes/4)_cpu_estimate,1,0,free_text,free_text,insert_ignore,0,1,1,1
aug_seed_000165_single_row_subset_001,seed_000165,source_group_id,superhero,d_only_secondary,MP-FS+ vNext D_ONLY,MP-FS+,deterministic_reprocess,secondary_ablation,mp_fs_plus_shared,mp_fs_plus_shared,6acc43c2966a844811babf7e78fc6b52e48f37441c5a073f62e1a103a67d5c49,13969,13969,3493,ceil(utf8_bytes/4)_cpu_estimate,1,0,free_text,free_text,insert_ignore,0,1,1,1
aug_seed_000165_single_row_subset_001,seed_000165,source_group_id,superhero,full_secondary,MP-FS+ vNext FULL,MP-FS+,deterministic_reprocess,secondary_ablation,mp_fs_plus_shared,mp_fs_plus_shared,6acc43c2966a844811babf7e78fc6b52e48f37441c5a073f62e1a103a67d5c49,13969,13969,3493,ceil(utf8_bytes/4)_cpu_estimate,1,0,free_text,free_text,insert_ignore,0,1,1,1
aug_seed_000165_single_row_subset_001,seed_000165,source_group_id,superhero,no_c_secondary,MP-FS+ vNext NO_C,MP-FS+,deterministic_reprocess,secondary_ablation,mp_fs_plus_shared,mp_fs_plus_shared,6acc43c2966a844811babf7e78fc6b52e48f37441c5a073f62e1a103a67d5c49,13969,13969,3493,ceil(utf8_bytes/4)_cpu_estimate,1,0,free_text,free_text,insert_ignore,0,1,1,1
aug_seed_000091_single_row_subset_002,seed_000091,source_group_id,financial,direct,Direct,D-FS-M,generation,baseline,direct,,28a5e49752934cc5ae7aaf5492474133f58250b9a847862a95b1bafd327a0b54,11256,11256,2814,ceil(utf8_bytes/4)_cpu_estimate,1,0,semi_structured,markdown_table,insert_ignore,0,1,1,1
aug_seed_000091_single_row_subset_002,seed_000091,source_group_id,financial,j_fs,J-FS,J-FS-M,generation,baseline,j_fs,,0203dc157c7ec23c06a2c1ed9a9c77b0e9df96f264d0648b9ccd98effbf1047d,11187,11187,2797,ceil(utf8_bytes/4)_cpu_estimate,1,0,semi_structured,markdown_table,insert_ignore,0,1,1,1
aug_seed_000091_single_row_subset_002,seed_000091,source_group_id,financial,original_mp_fs_plus,Original MP-FS+,MP-FS+,deterministic_reprocess,primary_comparison_baseline,mp_fs_plus_shared,mp_fs_plus_shared,6b734980c11167afcfd1bc2d2801cfaa82bc7f735100a1faab498cd8f2db92f7,8491,8491,2123,ceil(utf8_bytes/4)_cpu_estimate,1,0,semi_structured,markdown_table,insert_ignore,0,1,1,1
aug_seed_000091_single_row_subset_002,seed_000091,source_group_id,financial,d_g1_primary,MP-FS+ vNext D_G1,MP-FS+,deterministic_reprocess,primary,mp_fs_plus_shared,mp_fs_plus_shared,6b734980c11167afcfd1bc2d2801cfaa82bc7f735100a1faab498cd8f2db92f7,8491,8491,2123,ceil(utf8_bytes/4)_cpu_estimate,1,0,semi_structured,markdown_table,insert_ignore,0,1,1,1
aug_seed_000091_single_row_subset_002,seed_000091,source_group_id,financial,d_only_secondary,MP-FS+ vNext D_ONLY,MP-FS+,deterministic_reprocess,secondary_ablation,mp_fs_plus_shared,mp_fs_plus_shared,6b734980c11167afcfd1bc2d2801cfaa82bc7f735100a1faab498cd8f2db92f7,8491,8491,2123,ceil(utf8_bytes/4)_cpu_estimate,1,0,semi_structured,markdown_table,insert_ignore,0,1,1,1
aug_seed_000091_single_row_subset_002,seed_000091,source_group_id,financial,full_secondary,MP-FS+ vNext FULL,MP-FS+,deterministic_reprocess,secondary_ablation,mp_fs_plus_shared,mp_fs_plus_shared,6b734980c11167afcfd1bc2d2801cfaa82bc7f735100a1faab498cd8f2db92f7,8491,8491,2123,ceil(utf8_bytes/4)_cpu_estimate,1,0,semi_structured,markdown_table,insert_ignore,0,1,1,1
aug_seed_000091_single_row_subset_002,seed_000091,source_group_id,financial,no_c_secondary,MP-FS+ vNext NO_C,MP-FS+,deterministic_reprocess,secondary_ablation,mp_fs_plus_shared,mp_fs_plus_shared,6b734980c11167afcfd1bc2d2801cfaa82bc7f735100a1faab498cd8f2db92f7,8491,8491,2123,ceil(utf8_bytes/4)_cpu_estimate,1,0,semi_structured,markdown_table,insert_ignore,0,1,1,1
seed_000334,seed_000334,source_group_id,financial,direct,Direct,D-FS-M,generation,baseline,direct,,36b45178cbe25ed60162649f7c7bf143d95f09bf5b0e6802715297a1c5eeb090,11692,11692,2923,ceil(utf8_bytes/4)_cpu_estimate,1,0,semi_structured,json_array,plain_insert,0,1,1,1
