sample_id,method,db_id,execution_success,current_target_correct,all_table_target_correct,current_strict_correct,all_table_strict_correct,current_off_target,all_table_off_target,target_mismatch,strict_mismatch,off_target_mismatch,current_mismatch_tables,all_table_mismatch_tables,all_table_off_target_tables
final_polar_002,MP-FS-M,polar,False,False,False,False,False,False,False,False,False,False,,,
final_polar_003,MP-FS-M,polar,True,True,True,True,True,False,False,False,False,False,,,
final_polar_004,MP-FS-M,polar,True,True,True,True,True,False,False,False,False,False,,,
final_polar_005,MP-FS-M,polar,False,False,False,False,False,False,False,False,False,False,,,
final_polar_006,MP-FS-M,polar,False,False,False,False,False,False,False,False,False,False,,,
final_polar_007,MP-FS-M,polar,False,False,False,False,False,False,False,False,False,False,,,
final_polar_008,MP-FS-M,polar,False,False,False,False,False,False,False,False,False,False,,,
final_polar_009,MP-FS-M,polar,False,False,False,False,False,False,False,False,False,False,,,
final_polar_010,MP-FS-M,polar,True,True,True,True,True,False,False,False,False,False,,,
final_polar_011,MP-FS-M,polar,False,False,False,False,False,False,False,False,False,False,,,
final_polar_012,MP-FS-M,polar,False,False,False,False,False,False,False,False,False,False,,,
final_polar_013,MP-FS-M,polar,True,True,True,True,True,False,False,False,False,False,,,
final_polar_014,MP-FS-M,polar,False,False,False,False,False,False,False,False,False,False,,,
final_polar_015,MP-FS-M,polar,False,False,False,False,False,False,False,False,False,False,,,
final_polar_016,MP-FS-M,polar,True,True,True,True,True,False,False,False,False,False,,,
final_polar_017,MP-FS-M,polar,False,False,False,False,False,False,False,False,False,False,,,
final_polar_018,MP-FS-M,polar,False,False,False,False,False,False,False,False,False,False,,,
final_polar_019,MP-FS-M,polar,True,True,True,True,True,False,False,False,False,False,,,
final_polar_020,MP-FS-M,polar,False,False,False,False,False,False,False,False,False,False,,,
final_polar_021,MP-FS-M,polar,False,False,False,False,False,False,False,False,False,False,,,
final_polar_022,MP-FS-M,polar,False,False,False,False,False,False,False,False,False,False,,,
final_polar_023,MP-FS-M,polar,False,False,False,False,False,False,False,False,False,False,,,
final_polar_024,MP-FS-M,polar,False,False,False,False,False,False,False,False,False,False,,,
final_polar_025,MP-FS-M,polar,False,False,False,False,False,False,False,False,False,False,,,
final_polar_026,MP-FS-M,polar,False,False,False,False,False,False,False,False,False,False,,,
final_polar_027,MP-FS-M,polar,False,False,False,False,False,False,False,False,False,False,,,
final_polar_028,MP-FS-M,polar,True,True,True,True,True,False,False,False,False,False,,,
final_polar_029,MP-FS-M,polar,False,False,False,False,False,False,False,False,False,False,,,
final_polar_030,MP-FS-M,polar,False,False,False,False,False,False,False,False,False,False,,,
final_polar_031,MP-FS-M,polar,True,False,False,False,False,False,False,False,False,False,chassisandvehicle,chassisandvehicle,
final_polar_032,MP-FS-M,polar,True,True,True,True,True,False,False,False,False,False,,,
final_polar_033,MP-FS-M,polar,False,False,False,False,False,False,False,False,False,False,,,
final_polar_034,MP-FS-M,polar,True,True,True,True,True,False,False,False,False,False,,,
final_polar_035,MP-FS-M,polar,False,False,False,False,False,False,False,False,False,False,,,
final_polar_036,MP-FS-M,polar,False,False,False,False,False,False,False,False,False,False,,,
final_polar_037,MP-FS-M,polar,False,False,False,False,False,False,False,False,False,False,,,
final_polar_038,MP-FS-M,polar,False,False,False,False,False,False,False,False,False,False,,,
final_polar_039,MP-FS-M,polar,False,False,False,False,False,False,False,False,False,False,,,
final_polar_040,MP-FS-M,polar,False,False,False,False,False,False,False,False,False,False,,,
final_polar_041,MP-FS-M,polar,False,False,False,False,False,False,False,False,False,False,,,
final_polar_042,MP-FS-M,polar,False,False,False,False,False,False,False,False,False,False,,,
final_polar_043,MP-FS-M,polar,False,False,False,False,False,False,False,False,False,False,,,
final_polar_044,MP-FS-M,polar,False,False,False,False,False,False,False,False,False,False,,,
final_polar_045,MP-FS-M,polar,False,False,False,False,False,False,False,False,False,False,,,
final_polar_046,MP-FS-M,polar,True,True,True,True,True,False,False,False,False,False,,,
final_polar_047,MP-FS-M,polar,False,False,False,False,False,False,False,False,False,False,,,
final_polar_048,MP-FS-M,polar,False,False,False,False,False,False,False,False,False,False,,,
final_polar_049,MP-FS-M,polar,True,True,True,True,True,False,False,False,False,False,,,
final_polar_050,MP-FS-M,polar,False,False,False,False,False,False,False,False,False,False,,,
final_polar_051,MP-FS-M,polar,False,False,False,False,False,False,False,False,False,False,,,
final_polar_052,MP-FS-M,polar,False,False,False,False,False,False,False,False,False,False,,,
final_polar_053,MP-FS-M,polar,True,True,True,True,True,False,False,False,False,False,,,
final_polar_054,MP-FS-M,polar,True,True,True,True,True,False,False,False,False,False,,,
final_polar_055,MP-FS-M,polar,False,False,False,False,False,False,False,False,False,False,,,
final_polar_056,MP-FS-M,polar,False,False,False,False,False,False,False,False,False,False,,,
final_polar_057,MP-FS-M,polar,False,False,False,False,False,False,False,False,False,False,,,
final_polar_058,MP-FS-M,polar,False,False,False,False,False,False,False,False,False,False,,,
final_polar_059,MP-FS-M,polar,False,False,False,False,False,False,False,False,False,False,,,
final_polar_060,MP-FS-M,polar,True,True,True,True,True,False,False,False,False,False,,,
final_robot_001,MP-FS-M,robot,True,True,True,True,True,False,False,False,False,False,,,
final_robot_002,MP-FS-M,robot,False,False,False,False,False,False,False,False,False,False,,,
final_robot_003,MP-FS-M,robot,False,False,False,False,False,False,False,False,False,False,,,
final_robot_004,MP-FS-M,robot,True,True,True,True,True,False,False,False,False,False,,,
final_robot_005,MP-FS-M,robot,False,False,False,False,False,False,False,False,False,False,,,
final_robot_006,MP-FS-M,robot,False,False,False,False,False,False,False,False,False,False,,,
final_robot_007,MP-FS-M,robot,False,False,False,False,False,False,False,False,False,False,,,
final_robot_008,MP-FS-M,robot,False,False,False,False,False,False,False,False,False,False,,,
final_robot_009,MP-FS-M,robot,False,False,False,False,False,False,False,False,False,False,,,
final_robot_010,MP-FS-M,robot,False,False,False,False,False,False,False,False,False,False,,,
final_robot_011,MP-FS-M,robot,False,False,False,False,False,False,False,False,False,False,,,
final_robot_012,MP-FS-M,robot,False,False,False,False,False,False,False,False,False,False,,,
final_robot_013,MP-FS-M,robot,False,False,False,False,False,False,False,False,False,False,,,
final_robot_014,MP-FS-M,robot,False,False,False,False,False,False,False,False,False,False,,,
final_robot_015,MP-FS-M,robot,False,False,False,False,False,False,False,False,False,False,,,
final_robot_016,MP-FS-M,robot,False,False,False,False,False,False,False,False,False,False,,,
final_robot_017,MP-FS-M,robot,False,False,False,False,False,False,False,False,False,False,,,
final_robot_018,MP-FS-M,robot,False,False,False,False,False,False,False,False,False,False,,,
final_robot_019,MP-FS-M,robot,False,False,False,False,False,False,False,False,False,False,,,
final_robot_020,MP-FS-M,robot,False,False,False,False,False,False,False,False,False,False,,,
final_robot_021,MP-FS-M,robot,False,False,False,False,False,False,False,False,False,False,,,
final_robot_022,MP-FS-M,robot,False,False,False,False,False,False,False,False,False,False,,,
final_robot_023,MP-FS-M,robot,False,False,False,False,False,False,False,False,False,False,,,
final_robot_024,MP-FS-M,robot,False,False,False,False,False,False,False,False,False,False,,,
final_robot_025,MP-FS-M,robot,False,False,False,False,False,False,False,False,False,False,,,
final_robot_026,MP-FS-M,robot,False,False,False,False,False,False,False,False,False,False,,,
final_robot_027,MP-FS-M,robot,False,False,False,False,False,False,False,False,False,False,,,
final_robot_028,MP-FS-M,robot,False,False,False,False,False,False,False,False,False,False,,,
final_robot_029,MP-FS-M,robot,False,False,False,False,False,False,False,False,False,False,,,
final_robot_030,MP-FS-M,robot,False,False,False,False,False,False,False,False,False,False,,,
final_robot_031,MP-FS-M,robot,False,False,False,False,False,False,False,False,False,False,,,
final_robot_032,MP-FS-M,robot,False,False,False,False,False,False,False,False,False,False,,,
final_robot_033,MP-FS-M,robot,False,False,False,False,False,False,False,False,False,False,,,
final_robot_034,MP-FS-M,robot,False,False,False,False,False,False,False,False,False,False,,,
final_robot_035,MP-FS-M,robot,False,False,False,False,False,False,False,False,False,False,,,
final_robot_036,MP-FS-M,robot,False,False,False,False,False,False,False,False,False,False,,,
final_robot_037,MP-FS-M,robot,False,False,False,False,False,False,False,False,False,False,,,
final_robot_038,MP-FS-M,robot,False,False,False,False,False,False,False,False,False,False,,,
final_robot_039,MP-FS-M,robot,False,False,False,False,False,False,False,False,False,False,,,
final_robot_040,MP-FS-M,robot,False,False,False,False,False,False,False,False,False,False,,,
final_robot_041,MP-FS-M,robot,False,False,False,False,False,False,False,False,False,False,,,
final_robot_042,MP-FS-M,robot,False,False,False,False,False,False,False,False,False,False,,,
final_robot_043,MP-FS-M,robot,False,False,False,False,False,False,False,False,False,False,,,
final_robot_044,MP-FS-M,robot,False,False,False,False,False,False,False,False,False,False,,,
final_robot_045,MP-FS-M,robot,False,False,False,False,False,False,False,False,False,False,,,
final_robot_046,MP-FS-M,robot,True,True,True,True,True,False,False,False,False,False,,,
final_robot_047,MP-FS-M,robot,False,False,False,False,False,False,False,False,False,False,,,
final_robot_048,MP-FS-M,robot,False,False,False,False,False,False,False,False,False,False,,,
final_robot_049,MP-FS-M,robot,False,False,False,False,False,False,False,False,False,False,,,
final_robot_050,MP-FS-M,robot,False,False,False,False,False,False,False,False,False,False,,,
final_robot_051,MP-FS-M,robot,False,False,False,False,False,False,False,False,False,False,,,
final_robot_052,MP-FS-M,robot,False,False,False,False,False,False,False,False,False,False,,,
final_robot_053,MP-FS-M,robot,False,False,False,False,False,False,False,False,False,False,,,
final_robot_054,MP-FS-M,robot,False,False,False,False,False,False,False,False,False,False,,,
final_robot_055,MP-FS-M,robot,False,False,False,False,False,False,False,False,False,False,,,
final_robot_056,MP-FS-M,robot,False,False,False,False,False,False,False,False,False,False,,,
final_robot_057,MP-FS-M,robot,False,False,False,False,False,False,False,False,False,False,,,
final_robot_058,MP-FS-M,robot,False,False,False,False,False,False,False,False,False,False,,,
final_robot_059,MP-FS-M,robot,False,False,False,False,False,False,False,False,False,False,,,
final_robot_060,MP-FS-M,robot,False,False,False,False,False,False,False,False,False,False,,,
final_vaccine_001,MP-FS-M,vaccine,True,False,False,False,False,False,False,False,False,False,shipments,shipments,
final_vaccine_002,MP-FS-M,vaccine,False,False,False,False,False,False,False,False,False,False,,,
final_vaccine_003,MP-FS-M,vaccine,False,False,False,False,False,False,False,False,False,False,,,
final_vaccine_004,MP-FS-M,vaccine,False,False,False,False,False,False,False,False,False,False,,,
final_vaccine_005,MP-FS-M,vaccine,False,False,False,False,False,False,False,False,False,False,,,
final_vaccine_006,MP-FS-M,vaccine,False,False,False,False,False,False,False,False,False,False,,,
final_vaccine_007,MP-FS-M,vaccine,False,False,False,False,False,False,False,False,False,False,,,
final_vaccine_008,MP-FS-M,vaccine,False,False,False,False,False,False,False,False,False,False,,,
final_vaccine_009,MP-FS-M,vaccine,False,False,False,False,False,False,False,False,False,False,,,
final_vaccine_010,MP-FS-M,vaccine,False,False,False,False,False,False,False,False,False,False,,,
final_vaccine_011,MP-FS-M,vaccine,False,False,False,False,False,False,False,False,False,False,,,
final_vaccine_012,MP-FS-M,vaccine,False,False,False,False,False,False,False,False,False,False,,,
final_vaccine_013,MP-FS-M,vaccine,False,False,False,False,False,False,False,False,False,False,,,
final_vaccine_014,MP-FS-M,vaccine,False,False,False,False,False,False,False,False,False,False,,,
final_vaccine_015,MP-FS-M,vaccine,False,False,False,False,False,False,False,False,False,False,,,
final_vaccine_016,MP-FS-M,vaccine,False,False,False,False,False,False,False,False,False,False,,,
final_vaccine_017,MP-FS-M,vaccine,False,False,False,False,False,False,False,False,False,False,,,
final_vaccine_018,MP-FS-M,vaccine,False,False,False,False,False,False,False,False,False,False,,,
final_vaccine_019,MP-FS-M,vaccine,False,False,False,False,False,False,False,False,False,False,,,
final_vaccine_020,MP-FS-M,vaccine,False,False,False,False,False,False,False,False,False,False,,,
final_vaccine_021,MP-FS-M,vaccine,False,False,False,False,False,False,False,False,False,False,,,
final_vaccine_022,MP-FS-M,vaccine,False,False,False,False,False,False,False,False,False,False,,,
final_vaccine_023,MP-FS-M,vaccine,False,False,False,False,False,False,False,False,False,False,,,
final_vaccine_024,MP-FS-M,vaccine,False,False,False,False,False,False,False,False,False,False,,,
final_vaccine_025,MP-FS-M,vaccine,False,False,False,False,False,False,False,False,False,False,,,
final_vaccine_026,MP-FS-M,vaccine,False,False,False,False,False,False,False,False,False,False,,,
final_vaccine_027,MP-FS-M,vaccine,False,False,False,False,False,False,False,False,False,False,,,
final_vaccine_028,MP-FS-M,vaccine,False,False,False,False,False,False,False,False,False,False,,,
final_vaccine_029,MP-FS-M,vaccine,False,False,False,False,False,False,False,False,False,False,,,
final_vaccine_030,MP-FS-M,vaccine,False,False,False,False,False,False,False,False,False,False,,,
final_vaccine_031,MP-FS-M,vaccine,False,False,False,False,False,False,False,False,False,False,,,
final_vaccine_032,MP-FS-M,vaccine,False,False,False,False,False,False,False,False,False,False,,,
final_vaccine_033,MP-FS-M,vaccine,False,False,False,False,False,False,False,False,False,False,,,
final_vaccine_034,MP-FS-M,vaccine,False,False,False,False,False,False,False,False,False,False,,,
final_vaccine_035,MP-FS-M,vaccine,False,False,False,False,False,False,False,False,False,False,,,
final_vaccine_036,MP-FS-M,vaccine,False,False,False,False,False,False,False,False,False,False,,,
final_vaccine_037,MP-FS-M,vaccine,False,False,False,False,False,False,False,False,False,False,,,
final_vaccine_038,MP-FS-M,vaccine,False,False,False,False,False,False,False,False,False,False,,,
final_vaccine_039,MP-FS-M,vaccine,False,False,False,False,False,False,False,False,False,False,,,
final_vaccine_040,MP-FS-M,vaccine,False,False,False,False,False,False,False,False,False,False,,,
final_vaccine_041,MP-FS-M,vaccine,False,False,False,False,False,False,False,False,False,False,,,
final_vaccine_042,MP-FS-M,vaccine,False,False,False,False,False,False,False,False,False,False,,,
final_vaccine_043,MP-FS-M,vaccine,True,True,True,True,True,False,False,False,False,False,,,
final_vaccine_044,MP-FS-M,vaccine,False,False,False,False,False,False,False,False,False,False,,,
final_vaccine_045,MP-FS-M,vaccine,False,False,False,False,False,False,False,False,False,False,,,
final_vaccine_046,MP-FS-M,vaccine,False,False,False,False,False,False,False,False,False,False,,,
final_vaccine_047,MP-FS-M,vaccine,False,False,False,False,False,False,False,False,False,False,,,
final_vaccine_048,MP-FS-M,vaccine,False,False,False,False,False,False,False,False,False,False,,,
final_vaccine_049,MP-FS-M,vaccine,True,True,True,True,True,False,False,False,False,False,,,
final_vaccine_050,MP-FS-M,vaccine,False,False,False,False,False,False,False,False,False,False,,,
final_vaccine_051,MP-FS-M,vaccine,False,False,False,False,False,False,False,False,False,False,,,
final_vaccine_052,MP-FS-M,vaccine,False,False,False,False,False,False,False,False,False,False,,,
final_vaccine_053,MP-FS-M,vaccine,False,False,False,False,False,False,False,False,False,False,,,
final_vaccine_054,MP-FS-M,vaccine,False,False,False,False,False,False,False,False,False,False,,,
final_vaccine_055,MP-FS-M,vaccine,True,True,True,True,True,False,False,False,False,False,,,
final_vaccine_056,MP-FS-M,vaccine,False,False,False,False,False,False,False,False,False,False,,,
final_vaccine_057,MP-FS-M,vaccine,False,False,False,False,False,False,False,False,False,False,,,
final_vaccine_058,MP-FS-M,vaccine,False,False,False,False,False,False,False,False,False,False,,,
final_vaccine_059,MP-FS-M,vaccine,False,False,False,False,False,False,False,False,False,False,,,
final_vaccine_060,MP-FS-M,vaccine,True,True,True,True,True,False,False,False,False,False,,,
final_virtual_001,MP-FS-M,virtual,True,True,True,True,True,False,False,False,False,False,,,
final_virtual_002,MP-FS-M,virtual,False,False,False,False,False,False,False,False,False,False,,,
final_virtual_003,MP-FS-M,virtual,False,False,False,False,False,False,False,False,False,False,,,
final_virtual_004,MP-FS-M,virtual,False,False,False,False,False,False,False,False,False,False,,,
final_virtual_005,MP-FS-M,virtual,False,False,False,False,False,False,False,False,False,False,,,
final_virtual_006,MP-FS-M,virtual,False,False,False,False,False,False,False,False,False,False,,,
final_virtual_007,MP-FS-M,virtual,False,False,False,False,False,False,False,False,False,False,,,
final_virtual_008,MP-FS-M,virtual,False,False,False,False,False,False,False,False,False,False,,,
final_virtual_009,MP-FS-M,virtual,False,False,False,False,False,False,False,False,False,False,,,
final_virtual_010,MP-FS-M,virtual,False,False,False,False,False,False,False,False,False,False,,,
final_virtual_011,MP-FS-M,virtual,False,False,False,False,False,False,False,False,False,False,,,
final_virtual_012,MP-FS-M,virtual,False,False,False,False,False,False,False,False,False,False,,,
final_virtual_013,MP-FS-M,virtual,False,False,False,False,False,False,False,False,False,False,,,
final_virtual_014,MP-FS-M,virtual,False,False,False,False,False,False,False,False,False,False,,,
final_virtual_015,MP-FS-M,virtual,False,False,False,False,False,False,False,False,False,False,,,
final_virtual_016,MP-FS-M,virtual,True,True,True,True,True,False,False,False,False,False,,,
final_virtual_017,MP-FS-M,virtual,False,False,False,False,False,False,False,False,False,False,,,
final_virtual_018,MP-FS-M,virtual,False,False,False,False,False,False,False,False,False,False,,,
final_virtual_019,MP-FS-M,virtual,False,False,False,False,False,False,False,False,False,False,,,
final_virtual_020,MP-FS-M,virtual,False,False,False,False,False,False,False,False,False,False,,,
final_virtual_021,MP-FS-M,virtual,False,False,False,False,False,False,False,False,False,False,,,
final_virtual_022,MP-FS-M,virtual,False,False,False,False,False,False,False,False,False,False,,,
final_virtual_023,MP-FS-M,virtual,False,False,False,False,False,False,False,False,False,False,,,
final_virtual_024,MP-FS-M,virtual,False,False,False,False,False,False,False,False,False,False,,,
final_virtual_025,MP-FS-M,virtual,True,False,False,False,False,False,False,False,False,False,eventsandclub,eventsandclub,
final_virtual_026,MP-FS-M,virtual,False,False,False,False,False,False,False,False,False,False,,,
final_virtual_027,MP-FS-M,virtual,False,False,False,False,False,False,False,False,False,False,,,
final_virtual_028,MP-FS-M,virtual,False,False,False,False,False,False,False,False,False,False,,,
final_virtual_029,MP-FS-M,virtual,False,False,False,False,False,False,False,False,False,False,,,
final_virtual_030,MP-FS-M,virtual,False,False,False,False,False,False,False,False,False,False,,,
final_virtual_031,MP-FS-M,virtual,False,False,False,False,False,False,False,False,False,False,,,
final_virtual_032,MP-FS-M,virtual,True,True,True,True,True,False,False,False,False,False,,,
final_virtual_033,MP-FS-M,virtual,False,False,False,False,False,False,False,False,False,False,,,
final_virtual_034,MP-FS-M,virtual,True,True,True,True,True,False,False,False,False,False,,,
final_virtual_035,MP-FS-M,virtual,False,False,False,False,False,False,False,False,False,False,,,
final_virtual_036,MP-FS-M,virtual,False,False,False,False,False,False,False,False,False,False,,,
final_virtual_037,MP-FS-M,virtual,False,False,False,False,False,False,False,False,False,False,,,
final_virtual_038,MP-FS-M,virtual,False,False,False,False,False,False,False,False,False,False,,,
final_virtual_039,MP-FS-M,virtual,False,False,False,False,False,False,False,False,False,False,,,
final_virtual_040,MP-FS-M,virtual,True,False,False,False,False,False,False,False,False,False,additionalnotes,additionalnotes,
final_virtual_041,MP-FS-M,virtual,False,False,False,False,False,False,False,False,False,False,,,
final_virtual_042,MP-FS-M,virtual,False,False,False,False,False,False,False,False,False,False,,,
final_virtual_043,MP-FS-M,virtual,False,False,False,False,False,False,False,False,False,False,,,
final_virtual_044,MP-FS-M,virtual,False,False,False,False,False,False,False,False,False,False,,,
final_virtual_045,MP-FS-M,virtual,False,False,False,False,False,False,False,False,False,False,,,
final_virtual_046,MP-FS-M,virtual,True,True,True,True,True,False,False,False,False,False,,,
final_virtual_047,MP-FS-M,virtual,True,True,True,True,True,False,False,False,False,False,,,
final_virtual_048,MP-FS-M,virtual,False,False,False,False,False,False,False,False,False,False,,,
final_virtual_049,MP-FS-M,virtual,False,False,False,False,False,False,False,False,False,False,,,
final_virtual_050,MP-FS-M,virtual,False,False,False,False,False,False,False,False,False,False,,,
final_virtual_051,MP-FS-M,virtual,False,False,False,False,False,False,False,False,False,False,,,
final_virtual_052,MP-FS-M,virtual,False,False,False,False,False,False,False,False,False,False,,,
final_virtual_053,MP-FS-M,virtual,False,False,False,False,False,False,False,False,False,False,,,
final_virtual_054,MP-FS-M,virtual,False,False,False,False,False,False,False,False,False,False,,,
final_virtual_055,MP-FS-M,virtual,False,False,False,False,False,False,False,False,False,False,,,
final_virtual_056,MP-FS-M,virtual,False,False,False,False,False,False,False,False,False,False,,,
final_virtual_057,MP-FS-M,virtual,False,False,False,False,False,False,False,False,False,False,,,
final_virtual_058,MP-FS-M,virtual,False,False,False,False,False,False,False,False,False,False,,,
final_virtual_059,MP-FS-M,virtual,False,False,False,False,False,False,False,False,False,False,,,
final_virtual_060,MP-FS-M,virtual,False,False,False,False,False,False,False,False,False,False,,,
final_archeology_001,MP-FS+,archeology,False,False,False,False,False,False,False,False,False,False,,,
final_archeology_002,MP-FS+,archeology,False,False,False,False,False,False,False,False,False,False,,,
final_archeology_003,MP-FS+,archeology,False,False,False,False,False,False,False,False,False,False,,,
final_archeology_004,MP-FS+,archeology,True,True,True,True,True,False,False,False,False,False,,,
final_archeology_005,MP-FS+,archeology,False,False,False,False,False,False,False,False,False,False,,,
final_archeology_006,MP-FS+,archeology,True,True,True,True,True,False,False,False,False,False,,,
final_archeology_007,MP-FS+,archeology,True,True,True,True,True,False,False,False,False,False,,,
final_archeology_008,MP-FS+,archeology,True,True,True,True,True,False,False,False,False,False,,,
final_archeology_009,MP-FS+,archeology,True,True,True,True,True,False,False,False,False,False,,,
final_archeology_010,MP-FS+,archeology,False,False,False,False,False,False,False,False,False,False,,,
final_archeology_011,MP-FS+,archeology,False,False,False,False,False,False,False,False,False,False,,,
final_archeology_012,MP-FS+,archeology,False,False,False,False,False,False,False,False,False,False,,,
final_archeology_013,MP-FS+,archeology,True,True,True,True,True,False,False,False,False,False,,,
final_archeology_014,MP-FS+,archeology,True,True,True,True,True,False,False,False,False,False,,,
final_archeology_015,MP-FS+,archeology,True,True,True,True,True,False,False,False,False,False,,,
final_archeology_016,MP-FS+,archeology,False,False,False,False,False,False,False,False,False,False,,,
final_archeology_017,MP-FS+,archeology,False,False,False,False,False,False,False,False,False,False,,,
final_archeology_018,MP-FS+,archeology,True,True,True,True,True,False,False,False,False,False,,,
final_archeology_019,MP-FS+,archeology,True,True,True,True,True,False,False,False,False,False,,,
final_archeology_020,MP-FS+,archeology,True,True,True,True,True,False,False,False,False,False,,,
final_archeology_021,MP-FS+,archeology,False,False,False,False,False,False,False,False,False,False,,,
final_archeology_022,MP-FS+,archeology,True,True,True,True,True,False,False,False,False,False,,,
final_archeology_023,MP-FS+,archeology,True,True,True,True,True,False,False,False,False,False,,,
final_archeology_024,MP-FS+,archeology,True,True,True,True,True,False,False,False,False,False,,,
final_archeology_025,MP-FS+,archeology,False,False,False,False,False,False,False,False,False,False,,,
final_archeology_026,MP-FS+,archeology,False,False,False,False,False,False,False,False,False,False,,,
final_archeology_027,MP-FS+,archeology,False,False,False,False,False,False,False,False,False,False,,,
final_archeology_028,MP-FS+,archeology,True,True,True,True,True,False,False,False,False,False,,,
final_archeology_029,MP-FS+,archeology,False,False,False,False,False,False,False,False,False,False,,,
final_archeology_030,MP-FS+,archeology,True,True,True,True,True,False,False,False,False,False,,,
final_archeology_031,MP-FS+,archeology,False,False,False,False,False,False,False,False,False,False,,,
final_archeology_032,MP-FS+,archeology,True,False,False,False,False,False,False,False,False,False,sites,sites,
final_archeology_033,MP-FS+,archeology,False,False,False,False,False,False,False,False,False,False,,,
final_archeology_034,MP-FS+,archeology,True,True,True,True,True,False,False,False,False,False,,,
final_archeology_035,MP-FS+,archeology,False,False,False,False,False,False,False,False,False,False,,,
final_archeology_036,MP-FS+,archeology,False,False,False,False,False,False,False,False,False,False,,,
final_archeology_037,MP-FS+,archeology,True,True,True,True,True,False,False,False,False,False,,,
final_archeology_038,MP-FS+,archeology,True,True,True,True,True,False,False,False,False,False,,,
final_archeology_039,MP-FS+,archeology,True,True,True,True,True,False,False,False,False,False,,,
final_archeology_040,MP-FS+,archeology,False,False,False,False,False,False,False,False,False,False,,,
final_archeology_041,MP-FS+,archeology,False,False,False,False,False,False,False,False,False,False,,,
final_archeology_042,MP-FS+,archeology,False,False,False,False,False,False,False,False,False,False,,,
final_archeology_043,MP-FS+,archeology,True,True,True,True,True,False,False,False,False,False,,,
final_archeology_044,MP-FS+,archeology,True,True,True,True,True,False,False,False,False,False,,,
final_archeology_045,MP-FS+,archeology,True,True,True,True,True,False,False,False,False,False,,,
final_archeology_046,MP-FS+,archeology,True,False,False,False,False,False,False,False,False,False,personnel,personnel,
final_archeology_047,MP-FS+,archeology,False,False,False,False,False,False,False,False,False,False,,,
final_archeology_048,MP-FS+,archeology,False,False,False,False,False,False,False,False,False,False,,,
final_archeology_049,MP-FS+,archeology,False,False,False,False,False,False,False,False,False,False,,,
final_archeology_050,MP-FS+,archeology,False,False,False,False,False,False,False,False,False,False,,,
final_archeology_051,MP-FS+,archeology,True,True,True,True,True,False,False,False,False,False,,,
final_archeology_052,MP-FS+,archeology,True,True,True,True,True,False,False,False,False,False,,,
final_archeology_053,MP-FS+,archeology,True,True,True,True,True,False,False,False,False,False,,,
final_archeology_054,MP-FS+,archeology,True,True,True,True,True,False,False,False,False,False,,,
final_archeology_055,MP-FS+,archeology,False,False,False,False,False,False,False,False,False,False,,,
final_archeology_056,MP-FS+,archeology,False,False,False,False,False,False,False,False,False,False,,,
final_archeology_057,MP-FS+,archeology,False,False,False,False,False,False,False,False,False,False,,,
final_archeology_058,MP-FS+,archeology,True,True,True,True,True,False,False,False,False,False,,,
final_archeology_059,MP-FS+,archeology,True,True,True,True,True,False,False,False,False,False,,,
final_archeology_060,MP-FS+,archeology,True,True,True,True,True,False,False,False,False,False,,,
final_polar_001,MP-FS+,polar,False,False,False,False,False,False,False,False,False,False,,,
final_polar_002,MP-FS+,polar,False,False,False,False,False,False,False,False,False,False,,,
final_polar_003,MP-FS+,polar,False,False,False,False,False,False,False,False,False,False,,,
final_polar_004,MP-FS+,polar,True,True,True,True,True,False,False,False,False,False,,,
final_polar_005,MP-FS+,polar,True,True,True,True,True,False,False,False,False,False,,,
final_polar_006,MP-FS+,polar,True,True,True,True,True,False,False,False,False,False,,,
final_polar_007,MP-FS+,polar,True,True,True,True,True,False,False,False,False,False,,,
final_polar_008,MP-FS+,polar,True,True,True,True,True,False,False,False,False,False,,,
final_polar_009,MP-FS+,polar,True,True,True,True,True,False,False,False,False,False,,,
final_polar_010,MP-FS+,polar,True,True,True,True,True,False,False,False,False,False,,,
final_polar_011,MP-FS+,polar,True,True,True,True,True,False,False,False,False,False,,,
final_polar_012,MP-FS+,polar,True,True,True,True,True,False,False,False,False,False,,,
final_polar_013,MP-FS+,polar,True,True,True,True,True,False,False,False,False,False,,,
final_polar_014,MP-FS+,polar,True,False,False,False,False,False,False,False,False,False,weatherandstructure,weatherandstructure,
final_polar_015,MP-FS+,polar,True,False,False,False,False,False,False,False,False,False,operationmaintenance,operationmaintenance,
final_polar_016,MP-FS+,polar,False,False,False,False,False,False,False,False,False,False,,,
final_polar_017,MP-FS+,polar,False,False,False,False,False,False,False,False,False,False,,,
final_polar_018,MP-FS+,polar,True,True,True,True,True,False,False,False,False,False,,,
final_polar_019,MP-FS+,polar,True,True,True,True,True,False,False,False,False,False,,,
final_polar_020,MP-FS+,polar,True,True,True,True,True,False,False,False,False,False,,,
final_polar_021,MP-FS+,polar,True,True,True,True,True,False,False,False,False,False,,,
final_polar_022,MP-FS+,polar,True,True,True,True,True,False,False,False,False,False,,,
final_polar_023,MP-FS+,polar,False,False,False,False,False,False,False,False,False,False,,,
final_polar_024,MP-FS+,polar,True,True,True,True,True,False,False,False,False,False,,,
final_polar_025,MP-FS+,polar,False,False,False,False,False,False,False,False,False,False,,,
final_polar_026,MP-FS+,polar,False,False,False,False,False,False,False,False,False,False,,,
final_polar_027,MP-FS+,polar,False,False,False,False,False,False,False,False,False,False,,,
