sample_id,db_id,input_type,V0_prompt_sha256,V1_prompt_sha256,V2_prompt_sha256,V3_prompt_sha256,V4_prompt_sha256,V5_prompt_sha256,V6_prompt_sha256,V7_prompt_sha256,V8_prompt_sha256,FULL_prompt_sha256,NO_C_prompt_sha256,D_ONLY_prompt_sha256,D_G1_prompt_sha256,V0_eq_V1,V1_eq_V2,V2_eq_V3,V3_eq_V4,V4_eq_V5,V5_eq_V6,V6_eq_V7,V7_eq_V8,V0_to_V3_all_equal,V4_to_V8_all_equal,all_candidates_equal_V4
final_virtual_006,virtual,semi_structured,4a01b6bca647b9c79eb37ffea43c1e7497f2a5ef509e3f5a41003a11f64d98af,4a01b6bca647b9c79eb37ffea43c1e7497f2a5ef509e3f5a41003a11f64d98af,4a01b6bca647b9c79eb37ffea43c1e7497f2a5ef509e3f5a41003a11f64d98af,4a01b6bca647b9c79eb37ffea43c1e7497f2a5ef509e3f5a41003a11f64d98af,4a01b6bca647b9c79eb37ffea43c1e7497f2a5ef509e3f5a41003a11f64d98af,4a01b6bca647b9c79eb37ffea43c1e7497f2a5ef509e3f5a41003a11f64d98af,4a01b6bca647b9c79eb37ffea43c1e7497f2a5ef509e3f5a41003a11f64d98af,4a01b6bca647b9c79eb37ffea43c1e7497f2a5ef509e3f5a41003a11f64d98af,4a01b6bca647b9c79eb37ffea43c1e7497f2a5ef509e3f5a41003a11f64d98af,4a01b6bca647b9c79eb37ffea43c1e7497f2a5ef509e3f5a41003a11f64d98af,4a01b6bca647b9c79eb37ffea43c1e7497f2a5ef509e3f5a41003a11f64d98af,4a01b6bca647b9c79eb37ffea43c1e7497f2a5ef509e3f5a41003a11f64d98af,4a01b6bca647b9c79eb37ffea43c1e7497f2a5ef509e3f5a41003a11f64d98af,1,1,1,1,1,1,1,1,1,1,1
final_virtual_007,virtual,semi_structured,7af9cd7e95f68ab81102f1b7898e59fe4fa11d76733f663c9c0be9adc28ee5eb,7af9cd7e95f68ab81102f1b7898e59fe4fa11d76733f663c9c0be9adc28ee5eb,7af9cd7e95f68ab81102f1b7898e59fe4fa11d76733f663c9c0be9adc28ee5eb,7af9cd7e95f68ab81102f1b7898e59fe4fa11d76733f663c9c0be9adc28ee5eb,7af9cd7e95f68ab81102f1b7898e59fe4fa11d76733f663c9c0be9adc28ee5eb,7af9cd7e95f68ab81102f1b7898e59fe4fa11d76733f663c9c0be9adc28ee5eb,7af9cd7e95f68ab81102f1b7898e59fe4fa11d76733f663c9c0be9adc28ee5eb,7af9cd7e95f68ab81102f1b7898e59fe4fa11d76733f663c9c0be9adc28ee5eb,7af9cd7e95f68ab81102f1b7898e59fe4fa11d76733f663c9c0be9adc28ee5eb,7af9cd7e95f68ab81102f1b7898e59fe4fa11d76733f663c9c0be9adc28ee5eb,7af9cd7e95f68ab81102f1b7898e59fe4fa11d76733f663c9c0be9adc28ee5eb,7af9cd7e95f68ab81102f1b7898e59fe4fa11d76733f663c9c0be9adc28ee5eb,7af9cd7e95f68ab81102f1b7898e59fe4fa11d76733f663c9c0be9adc28ee5eb,1,1,1,1,1,1,1,1,1,1,1
final_virtual_008,virtual,semi_structured,a700e818a8f1b73941d37b15e4f6c0e628ec6f51036d81f85c04126e0dc8c706,a700e818a8f1b73941d37b15e4f6c0e628ec6f51036d81f85c04126e0dc8c706,a700e818a8f1b73941d37b15e4f6c0e628ec6f51036d81f85c04126e0dc8c706,a700e818a8f1b73941d37b15e4f6c0e628ec6f51036d81f85c04126e0dc8c706,a700e818a8f1b73941d37b15e4f6c0e628ec6f51036d81f85c04126e0dc8c706,a700e818a8f1b73941d37b15e4f6c0e628ec6f51036d81f85c04126e0dc8c706,a700e818a8f1b73941d37b15e4f6c0e628ec6f51036d81f85c04126e0dc8c706,a700e818a8f1b73941d37b15e4f6c0e628ec6f51036d81f85c04126e0dc8c706,a700e818a8f1b73941d37b15e4f6c0e628ec6f51036d81f85c04126e0dc8c706,a700e818a8f1b73941d37b15e4f6c0e628ec6f51036d81f85c04126e0dc8c706,a700e818a8f1b73941d37b15e4f6c0e628ec6f51036d81f85c04126e0dc8c706,a700e818a8f1b73941d37b15e4f6c0e628ec6f51036d81f85c04126e0dc8c706,a700e818a8f1b73941d37b15e4f6c0e628ec6f51036d81f85c04126e0dc8c706,1,1,1,1,1,1,1,1,1,1,1
final_virtual_009,virtual,semi_structured,8c8d23e6a0b1e2e3526b3512f67c73332b464e1c02a0d7c804016a6beb4ea204,8c8d23e6a0b1e2e3526b3512f67c73332b464e1c02a0d7c804016a6beb4ea204,8c8d23e6a0b1e2e3526b3512f67c73332b464e1c02a0d7c804016a6beb4ea204,8c8d23e6a0b1e2e3526b3512f67c73332b464e1c02a0d7c804016a6beb4ea204,8c8d23e6a0b1e2e3526b3512f67c73332b464e1c02a0d7c804016a6beb4ea204,8c8d23e6a0b1e2e3526b3512f67c73332b464e1c02a0d7c804016a6beb4ea204,8c8d23e6a0b1e2e3526b3512f67c73332b464e1c02a0d7c804016a6beb4ea204,8c8d23e6a0b1e2e3526b3512f67c73332b464e1c02a0d7c804016a6beb4ea204,8c8d23e6a0b1e2e3526b3512f67c73332b464e1c02a0d7c804016a6beb4ea204,8c8d23e6a0b1e2e3526b3512f67c73332b464e1c02a0d7c804016a6beb4ea204,8c8d23e6a0b1e2e3526b3512f67c73332b464e1c02a0d7c804016a6beb4ea204,8c8d23e6a0b1e2e3526b3512f67c73332b464e1c02a0d7c804016a6beb4ea204,8c8d23e6a0b1e2e3526b3512f67c73332b464e1c02a0d7c804016a6beb4ea204,1,1,1,1,1,1,1,1,1,1,1
final_virtual_010,virtual,semi_structured,a684a279a29caed5ca3297b5acbfd834a0a288e035969068140a16ebbbb12114,a684a279a29caed5ca3297b5acbfd834a0a288e035969068140a16ebbbb12114,a684a279a29caed5ca3297b5acbfd834a0a288e035969068140a16ebbbb12114,a684a279a29caed5ca3297b5acbfd834a0a288e035969068140a16ebbbb12114,c95661ccf801c3d6b8f88dba141260345346a8a80069f4968ed868a135fa06bf,c95661ccf801c3d6b8f88dba141260345346a8a80069f4968ed868a135fa06bf,c95661ccf801c3d6b8f88dba141260345346a8a80069f4968ed868a135fa06bf,c95661ccf801c3d6b8f88dba141260345346a8a80069f4968ed868a135fa06bf,c95661ccf801c3d6b8f88dba141260345346a8a80069f4968ed868a135fa06bf,c95661ccf801c3d6b8f88dba141260345346a8a80069f4968ed868a135fa06bf,c95661ccf801c3d6b8f88dba141260345346a8a80069f4968ed868a135fa06bf,c95661ccf801c3d6b8f88dba141260345346a8a80069f4968ed868a135fa06bf,c95661ccf801c3d6b8f88dba141260345346a8a80069f4968ed868a135fa06bf,1,1,1,0,1,1,1,1,1,1,1
final_virtual_011,virtual,semi_structured,1ac1978f2ac7b1f0031cfcf0b6943a61ca6dab3b53efe149d67b04714e71b653,1ac1978f2ac7b1f0031cfcf0b6943a61ca6dab3b53efe149d67b04714e71b653,1ac1978f2ac7b1f0031cfcf0b6943a61ca6dab3b53efe149d67b04714e71b653,1ac1978f2ac7b1f0031cfcf0b6943a61ca6dab3b53efe149d67b04714e71b653,1ac1978f2ac7b1f0031cfcf0b6943a61ca6dab3b53efe149d67b04714e71b653,1ac1978f2ac7b1f0031cfcf0b6943a61ca6dab3b53efe149d67b04714e71b653,1ac1978f2ac7b1f0031cfcf0b6943a61ca6dab3b53efe149d67b04714e71b653,1ac1978f2ac7b1f0031cfcf0b6943a61ca6dab3b53efe149d67b04714e71b653,1ac1978f2ac7b1f0031cfcf0b6943a61ca6dab3b53efe149d67b04714e71b653,1ac1978f2ac7b1f0031cfcf0b6943a61ca6dab3b53efe149d67b04714e71b653,1ac1978f2ac7b1f0031cfcf0b6943a61ca6dab3b53efe149d67b04714e71b653,1ac1978f2ac7b1f0031cfcf0b6943a61ca6dab3b53efe149d67b04714e71b653,1ac1978f2ac7b1f0031cfcf0b6943a61ca6dab3b53efe149d67b04714e71b653,1,1,1,1,1,1,1,1,1,1,1
final_virtual_012,virtual,semi_structured,2e5f4e7a8585c7921c7714764abebcc60b288fe903fa71fac1e9a308c20bf0f0,2e5f4e7a8585c7921c7714764abebcc60b288fe903fa71fac1e9a308c20bf0f0,2e5f4e7a8585c7921c7714764abebcc60b288fe903fa71fac1e9a308c20bf0f0,2e5f4e7a8585c7921c7714764abebcc60b288fe903fa71fac1e9a308c20bf0f0,49689f80dfa16a2606ead1665bc013fdc08aeb24a40a529dcdb6e0dd082496c0,49689f80dfa16a2606ead1665bc013fdc08aeb24a40a529dcdb6e0dd082496c0,49689f80dfa16a2606ead1665bc013fdc08aeb24a40a529dcdb6e0dd082496c0,49689f80dfa16a2606ead1665bc013fdc08aeb24a40a529dcdb6e0dd082496c0,49689f80dfa16a2606ead1665bc013fdc08aeb24a40a529dcdb6e0dd082496c0,49689f80dfa16a2606ead1665bc013fdc08aeb24a40a529dcdb6e0dd082496c0,49689f80dfa16a2606ead1665bc013fdc08aeb24a40a529dcdb6e0dd082496c0,49689f80dfa16a2606ead1665bc013fdc08aeb24a40a529dcdb6e0dd082496c0,49689f80dfa16a2606ead1665bc013fdc08aeb24a40a529dcdb6e0dd082496c0,1,1,1,0,1,1,1,1,1,1,1
final_virtual_013,virtual,semi_structured,586fb5fa963a7aec995d9b979a4fda5579c8e50cfad7b35661177868298b24a0,586fb5fa963a7aec995d9b979a4fda5579c8e50cfad7b35661177868298b24a0,586fb5fa963a7aec995d9b979a4fda5579c8e50cfad7b35661177868298b24a0,586fb5fa963a7aec995d9b979a4fda5579c8e50cfad7b35661177868298b24a0,586fb5fa963a7aec995d9b979a4fda5579c8e50cfad7b35661177868298b24a0,586fb5fa963a7aec995d9b979a4fda5579c8e50cfad7b35661177868298b24a0,586fb5fa963a7aec995d9b979a4fda5579c8e50cfad7b35661177868298b24a0,586fb5fa963a7aec995d9b979a4fda5579c8e50cfad7b35661177868298b24a0,586fb5fa963a7aec995d9b979a4fda5579c8e50cfad7b35661177868298b24a0,586fb5fa963a7aec995d9b979a4fda5579c8e50cfad7b35661177868298b24a0,586fb5fa963a7aec995d9b979a4fda5579c8e50cfad7b35661177868298b24a0,586fb5fa963a7aec995d9b979a4fda5579c8e50cfad7b35661177868298b24a0,586fb5fa963a7aec995d9b979a4fda5579c8e50cfad7b35661177868298b24a0,1,1,1,1,1,1,1,1,1,1,1
final_virtual_014,virtual,semi_structured,6743e035227e97afdaedc6273f65da66072cf5634ab9e7c3cb5008d38ef73018,6743e035227e97afdaedc6273f65da66072cf5634ab9e7c3cb5008d38ef73018,6743e035227e97afdaedc6273f65da66072cf5634ab9e7c3cb5008d38ef73018,6743e035227e97afdaedc6273f65da66072cf5634ab9e7c3cb5008d38ef73018,6743e035227e97afdaedc6273f65da66072cf5634ab9e7c3cb5008d38ef73018,6743e035227e97afdaedc6273f65da66072cf5634ab9e7c3cb5008d38ef73018,6743e035227e97afdaedc6273f65da66072cf5634ab9e7c3cb5008d38ef73018,6743e035227e97afdaedc6273f65da66072cf5634ab9e7c3cb5008d38ef73018,6743e035227e97afdaedc6273f65da66072cf5634ab9e7c3cb5008d38ef73018,6743e035227e97afdaedc6273f65da66072cf5634ab9e7c3cb5008d38ef73018,6743e035227e97afdaedc6273f65da66072cf5634ab9e7c3cb5008d38ef73018,6743e035227e97afdaedc6273f65da66072cf5634ab9e7c3cb5008d38ef73018,6743e035227e97afdaedc6273f65da66072cf5634ab9e7c3cb5008d38ef73018,1,1,1,1,1,1,1,1,1,1,1
final_virtual_015,virtual,semi_structured,fe78435a71e10f38ba9d26285ebb3dbf00cd432fbd153e50bd5d9dfb1661398c,fe78435a71e10f38ba9d26285ebb3dbf00cd432fbd153e50bd5d9dfb1661398c,fe78435a71e10f38ba9d26285ebb3dbf00cd432fbd153e50bd5d9dfb1661398c,fe78435a71e10f38ba9d26285ebb3dbf00cd432fbd153e50bd5d9dfb1661398c,fe78435a71e10f38ba9d26285ebb3dbf00cd432fbd153e50bd5d9dfb1661398c,fe78435a71e10f38ba9d26285ebb3dbf00cd432fbd153e50bd5d9dfb1661398c,fe78435a71e10f38ba9d26285ebb3dbf00cd432fbd153e50bd5d9dfb1661398c,fe78435a71e10f38ba9d26285ebb3dbf00cd432fbd153e50bd5d9dfb1661398c,fe78435a71e10f38ba9d26285ebb3dbf00cd432fbd153e50bd5d9dfb1661398c,fe78435a71e10f38ba9d26285ebb3dbf00cd432fbd153e50bd5d9dfb1661398c,fe78435a71e10f38ba9d26285ebb3dbf00cd432fbd153e50bd5d9dfb1661398c,fe78435a71e10f38ba9d26285ebb3dbf00cd432fbd153e50bd5d9dfb1661398c,fe78435a71e10f38ba9d26285ebb3dbf00cd432fbd153e50bd5d9dfb1661398c,1,1,1,1,1,1,1,1,1,1,1
final_virtual_016,virtual,free_text,6f18569d67a9ebf6e776f2c008b90710b2982f598647f8255c8e2bf1ff0b3572,6f18569d67a9ebf6e776f2c008b90710b2982f598647f8255c8e2bf1ff0b3572,6f18569d67a9ebf6e776f2c008b90710b2982f598647f8255c8e2bf1ff0b3572,6f18569d67a9ebf6e776f2c008b90710b2982f598647f8255c8e2bf1ff0b3572,6f18569d67a9ebf6e776f2c008b90710b2982f598647f8255c8e2bf1ff0b3572,6f18569d67a9ebf6e776f2c008b90710b2982f598647f8255c8e2bf1ff0b3572,6f18569d67a9ebf6e776f2c008b90710b2982f598647f8255c8e2bf1ff0b3572,6f18569d67a9ebf6e776f2c008b90710b2982f598647f8255c8e2bf1ff0b3572,6f18569d67a9ebf6e776f2c008b90710b2982f598647f8255c8e2bf1ff0b3572,6f18569d67a9ebf6e776f2c008b90710b2982f598647f8255c8e2bf1ff0b3572,6f18569d67a9ebf6e776f2c008b90710b2982f598647f8255c8e2bf1ff0b3572,6f18569d67a9ebf6e776f2c008b90710b2982f598647f8255c8e2bf1ff0b3572,6f18569d67a9ebf6e776f2c008b90710b2982f598647f8255c8e2bf1ff0b3572,1,1,1,1,1,1,1,1,1,1,1
final_virtual_017,virtual,free_text,f420d8fd04ced759531153943487cb05fb7ee0644766328b0600cd45daef553f,f420d8fd04ced759531153943487cb05fb7ee0644766328b0600cd45daef553f,f420d8fd04ced759531153943487cb05fb7ee0644766328b0600cd45daef553f,f420d8fd04ced759531153943487cb05fb7ee0644766328b0600cd45daef553f,f420d8fd04ced759531153943487cb05fb7ee0644766328b0600cd45daef553f,f420d8fd04ced759531153943487cb05fb7ee0644766328b0600cd45daef553f,f420d8fd04ced759531153943487cb05fb7ee0644766328b0600cd45daef553f,f420d8fd04ced759531153943487cb05fb7ee0644766328b0600cd45daef553f,f420d8fd04ced759531153943487cb05fb7ee0644766328b0600cd45daef553f,f420d8fd04ced759531153943487cb05fb7ee0644766328b0600cd45daef553f,f420d8fd04ced759531153943487cb05fb7ee0644766328b0600cd45daef553f,f420d8fd04ced759531153943487cb05fb7ee0644766328b0600cd45daef553f,f420d8fd04ced759531153943487cb05fb7ee0644766328b0600cd45daef553f,1,1,1,1,1,1,1,1,1,1,1
final_virtual_018,virtual,free_text,6fecb513d761a9fd2bb84e1c176ab5d875e7f487bdd3108b53ed2a565964b4f3,6fecb513d761a9fd2bb84e1c176ab5d875e7f487bdd3108b53ed2a565964b4f3,6fecb513d761a9fd2bb84e1c176ab5d875e7f487bdd3108b53ed2a565964b4f3,6fecb513d761a9fd2bb84e1c176ab5d875e7f487bdd3108b53ed2a565964b4f3,6fecb513d761a9fd2bb84e1c176ab5d875e7f487bdd3108b53ed2a565964b4f3,6fecb513d761a9fd2bb84e1c176ab5d875e7f487bdd3108b53ed2a565964b4f3,6fecb513d761a9fd2bb84e1c176ab5d875e7f487bdd3108b53ed2a565964b4f3,6fecb513d761a9fd2bb84e1c176ab5d875e7f487bdd3108b53ed2a565964b4f3,6fecb513d761a9fd2bb84e1c176ab5d875e7f487bdd3108b53ed2a565964b4f3,6fecb513d761a9fd2bb84e1c176ab5d875e7f487bdd3108b53ed2a565964b4f3,6fecb513d761a9fd2bb84e1c176ab5d875e7f487bdd3108b53ed2a565964b4f3,6fecb513d761a9fd2bb84e1c176ab5d875e7f487bdd3108b53ed2a565964b4f3,6fecb513d761a9fd2bb84e1c176ab5d875e7f487bdd3108b53ed2a565964b4f3,1,1,1,1,1,1,1,1,1,1,1
final_virtual_019,virtual,semi_structured,0d3744bfac28e918b09ee885e2bcbb1869f65c456d917e1ad72a4c267094a2cd,0d3744bfac28e918b09ee885e2bcbb1869f65c456d917e1ad72a4c267094a2cd,0d3744bfac28e918b09ee885e2bcbb1869f65c456d917e1ad72a4c267094a2cd,0d3744bfac28e918b09ee885e2bcbb1869f65c456d917e1ad72a4c267094a2cd,0d3744bfac28e918b09ee885e2bcbb1869f65c456d917e1ad72a4c267094a2cd,0d3744bfac28e918b09ee885e2bcbb1869f65c456d917e1ad72a4c267094a2cd,0d3744bfac28e918b09ee885e2bcbb1869f65c456d917e1ad72a4c267094a2cd,0d3744bfac28e918b09ee885e2bcbb1869f65c456d917e1ad72a4c267094a2cd,0d3744bfac28e918b09ee885e2bcbb1869f65c456d917e1ad72a4c267094a2cd,0d3744bfac28e918b09ee885e2bcbb1869f65c456d917e1ad72a4c267094a2cd,0d3744bfac28e918b09ee885e2bcbb1869f65c456d917e1ad72a4c267094a2cd,0d3744bfac28e918b09ee885e2bcbb1869f65c456d917e1ad72a4c267094a2cd,0d3744bfac28e918b09ee885e2bcbb1869f65c456d917e1ad72a4c267094a2cd,1,1,1,1,1,1,1,1,1,1,1
final_virtual_020,virtual,semi_structured,55662e2d4e675d6df7b210a9addccb788b25d083cbfade2cac672d7343053580,55662e2d4e675d6df7b210a9addccb788b25d083cbfade2cac672d7343053580,55662e2d4e675d6df7b210a9addccb788b25d083cbfade2cac672d7343053580,55662e2d4e675d6df7b210a9addccb788b25d083cbfade2cac672d7343053580,55662e2d4e675d6df7b210a9addccb788b25d083cbfade2cac672d7343053580,55662e2d4e675d6df7b210a9addccb788b25d083cbfade2cac672d7343053580,55662e2d4e675d6df7b210a9addccb788b25d083cbfade2cac672d7343053580,55662e2d4e675d6df7b210a9addccb788b25d083cbfade2cac672d7343053580,55662e2d4e675d6df7b210a9addccb788b25d083cbfade2cac672d7343053580,55662e2d4e675d6df7b210a9addccb788b25d083cbfade2cac672d7343053580,55662e2d4e675d6df7b210a9addccb788b25d083cbfade2cac672d7343053580,55662e2d4e675d6df7b210a9addccb788b25d083cbfade2cac672d7343053580,55662e2d4e675d6df7b210a9addccb788b25d083cbfade2cac672d7343053580,1,1,1,1,1,1,1,1,1,1,1
final_virtual_021,virtual,semi_structured,4b855d17a6eb4fdc2ef8fb2277d3780bc1dca07bf726fa6da8e2afedc72a998f,4b855d17a6eb4fdc2ef8fb2277d3780bc1dca07bf726fa6da8e2afedc72a998f,4b855d17a6eb4fdc2ef8fb2277d3780bc1dca07bf726fa6da8e2afedc72a998f,4b855d17a6eb4fdc2ef8fb2277d3780bc1dca07bf726fa6da8e2afedc72a998f,4b855d17a6eb4fdc2ef8fb2277d3780bc1dca07bf726fa6da8e2afedc72a998f,4b855d17a6eb4fdc2ef8fb2277d3780bc1dca07bf726fa6da8e2afedc72a998f,4b855d17a6eb4fdc2ef8fb2277d3780bc1dca07bf726fa6da8e2afedc72a998f,4b855d17a6eb4fdc2ef8fb2277d3780bc1dca07bf726fa6da8e2afedc72a998f,4b855d17a6eb4fdc2ef8fb2277d3780bc1dca07bf726fa6da8e2afedc72a998f,4b855d17a6eb4fdc2ef8fb2277d3780bc1dca07bf726fa6da8e2afedc72a998f,4b855d17a6eb4fdc2ef8fb2277d3780bc1dca07bf726fa6da8e2afedc72a998f,4b855d17a6eb4fdc2ef8fb2277d3780bc1dca07bf726fa6da8e2afedc72a998f,4b855d17a6eb4fdc2ef8fb2277d3780bc1dca07bf726fa6da8e2afedc72a998f,1,1,1,1,1,1,1,1,1,1,1
final_virtual_022,virtual,semi_structured,5e8e3440b968a3800b73d872ee57f2e8a67a1964ca2ba2a8937246d060899d86,5e8e3440b968a3800b73d872ee57f2e8a67a1964ca2ba2a8937246d060899d86,5e8e3440b968a3800b73d872ee57f2e8a67a1964ca2ba2a8937246d060899d86,5e8e3440b968a3800b73d872ee57f2e8a67a1964ca2ba2a8937246d060899d86,5e8e3440b968a3800b73d872ee57f2e8a67a1964ca2ba2a8937246d060899d86,5e8e3440b968a3800b73d872ee57f2e8a67a1964ca2ba2a8937246d060899d86,5e8e3440b968a3800b73d872ee57f2e8a67a1964ca2ba2a8937246d060899d86,5e8e3440b968a3800b73d872ee57f2e8a67a1964ca2ba2a8937246d060899d86,5e8e3440b968a3800b73d872ee57f2e8a67a1964ca2ba2a8937246d060899d86,5e8e3440b968a3800b73d872ee57f2e8a67a1964ca2ba2a8937246d060899d86,5e8e3440b968a3800b73d872ee57f2e8a67a1964ca2ba2a8937246d060899d86,5e8e3440b968a3800b73d872ee57f2e8a67a1964ca2ba2a8937246d060899d86,5e8e3440b968a3800b73d872ee57f2e8a67a1964ca2ba2a8937246d060899d86,1,1,1,1,1,1,1,1,1,1,1
final_virtual_023,virtual,semi_structured,aa9c01785b3e0325bc33df629924fd5ccf56fa0de66dbbb0fc06d4ad535975bd,aa9c01785b3e0325bc33df629924fd5ccf56fa0de66dbbb0fc06d4ad535975bd,aa9c01785b3e0325bc33df629924fd5ccf56fa0de66dbbb0fc06d4ad535975bd,aa9c01785b3e0325bc33df629924fd5ccf56fa0de66dbbb0fc06d4ad535975bd,aa9c01785b3e0325bc33df629924fd5ccf56fa0de66dbbb0fc06d4ad535975bd,aa9c01785b3e0325bc33df629924fd5ccf56fa0de66dbbb0fc06d4ad535975bd,aa9c01785b3e0325bc33df629924fd5ccf56fa0de66dbbb0fc06d4ad535975bd,aa9c01785b3e0325bc33df629924fd5ccf56fa0de66dbbb0fc06d4ad535975bd,aa9c01785b3e0325bc33df629924fd5ccf56fa0de66dbbb0fc06d4ad535975bd,aa9c01785b3e0325bc33df629924fd5ccf56fa0de66dbbb0fc06d4ad535975bd,aa9c01785b3e0325bc33df629924fd5ccf56fa0de66dbbb0fc06d4ad535975bd,aa9c01785b3e0325bc33df629924fd5ccf56fa0de66dbbb0fc06d4ad535975bd,aa9c01785b3e0325bc33df629924fd5ccf56fa0de66dbbb0fc06d4ad535975bd,1,1,1,1,1,1,1,1,1,1,1
final_virtual_024,virtual,semi_structured,d233d13efe6c7e3425d2e6f0f203d1e971b409e7968c7de3834c8c929a122d6e,d233d13efe6c7e3425d2e6f0f203d1e971b409e7968c7de3834c8c929a122d6e,d233d13efe6c7e3425d2e6f0f203d1e971b409e7968c7de3834c8c929a122d6e,d233d13efe6c7e3425d2e6f0f203d1e971b409e7968c7de3834c8c929a122d6e,d233d13efe6c7e3425d2e6f0f203d1e971b409e7968c7de3834c8c929a122d6e,d233d13efe6c7e3425d2e6f0f203d1e971b409e7968c7de3834c8c929a122d6e,d233d13efe6c7e3425d2e6f0f203d1e971b409e7968c7de3834c8c929a122d6e,d233d13efe6c7e3425d2e6f0f203d1e971b409e7968c7de3834c8c929a122d6e,d233d13efe6c7e3425d2e6f0f203d1e971b409e7968c7de3834c8c929a122d6e,d233d13efe6c7e3425d2e6f0f203d1e971b409e7968c7de3834c8c929a122d6e,d233d13efe6c7e3425d2e6f0f203d1e971b409e7968c7de3834c8c929a122d6e,d233d13efe6c7e3425d2e6f0f203d1e971b409e7968c7de3834c8c929a122d6e,d233d13efe6c7e3425d2e6f0f203d1e971b409e7968c7de3834c8c929a122d6e,1,1,1,1,1,1,1,1,1,1,1
final_virtual_025,virtual,semi_structured,f8b8ba7719fd73ec5a62767648be49cab258c437fdbe701aed028b2484b22b86,f8b8ba7719fd73ec5a62767648be49cab258c437fdbe701aed028b2484b22b86,f8b8ba7719fd73ec5a62767648be49cab258c437fdbe701aed028b2484b22b86,f8b8ba7719fd73ec5a62767648be49cab258c437fdbe701aed028b2484b22b86,34014b3dcfe9615ee92de00fec5c2b95443e754ddc3832713d4f75712e3e34f0,34014b3dcfe9615ee92de00fec5c2b95443e754ddc3832713d4f75712e3e34f0,34014b3dcfe9615ee92de00fec5c2b95443e754ddc3832713d4f75712e3e34f0,34014b3dcfe9615ee92de00fec5c2b95443e754ddc3832713d4f75712e3e34f0,34014b3dcfe9615ee92de00fec5c2b95443e754ddc3832713d4f75712e3e34f0,34014b3dcfe9615ee92de00fec5c2b95443e754ddc3832713d4f75712e3e34f0,34014b3dcfe9615ee92de00fec5c2b95443e754ddc3832713d4f75712e3e34f0,34014b3dcfe9615ee92de00fec5c2b95443e754ddc3832713d4f75712e3e34f0,34014b3dcfe9615ee92de00fec5c2b95443e754ddc3832713d4f75712e3e34f0,1,1,1,0,1,1,1,1,1,1,1
final_virtual_026,virtual,semi_structured,2e744feb1d451ff323920795e79b7dfd324e4bc474cae5ebf5f148fdc081071f,2e744feb1d451ff323920795e79b7dfd324e4bc474cae5ebf5f148fdc081071f,2e744feb1d451ff323920795e79b7dfd324e4bc474cae5ebf5f148fdc081071f,2e744feb1d451ff323920795e79b7dfd324e4bc474cae5ebf5f148fdc081071f,933a3901e1534cd686942d896e8c6bdf64780417eb16d6aaf72b7f922d87b207,933a3901e1534cd686942d896e8c6bdf64780417eb16d6aaf72b7f922d87b207,933a3901e1534cd686942d896e8c6bdf64780417eb16d6aaf72b7f922d87b207,933a3901e1534cd686942d896e8c6bdf64780417eb16d6aaf72b7f922d87b207,933a3901e1534cd686942d896e8c6bdf64780417eb16d6aaf72b7f922d87b207,933a3901e1534cd686942d896e8c6bdf64780417eb16d6aaf72b7f922d87b207,933a3901e1534cd686942d896e8c6bdf64780417eb16d6aaf72b7f922d87b207,933a3901e1534cd686942d896e8c6bdf64780417eb16d6aaf72b7f922d87b207,933a3901e1534cd686942d896e8c6bdf64780417eb16d6aaf72b7f922d87b207,1,1,1,0,1,1,1,1,1,1,1
final_virtual_027,virtual,semi_structured,9b7b94d5a48ba7b7e912996b3115c6ea0d8f081775e562a1d8edd59c70fec58f,9b7b94d5a48ba7b7e912996b3115c6ea0d8f081775e562a1d8edd59c70fec58f,9b7b94d5a48ba7b7e912996b3115c6ea0d8f081775e562a1d8edd59c70fec58f,9b7b94d5a48ba7b7e912996b3115c6ea0d8f081775e562a1d8edd59c70fec58f,9b7b94d5a48ba7b7e912996b3115c6ea0d8f081775e562a1d8edd59c70fec58f,9b7b94d5a48ba7b7e912996b3115c6ea0d8f081775e562a1d8edd59c70fec58f,9b7b94d5a48ba7b7e912996b3115c6ea0d8f081775e562a1d8edd59c70fec58f,9b7b94d5a48ba7b7e912996b3115c6ea0d8f081775e562a1d8edd59c70fec58f,9b7b94d5a48ba7b7e912996b3115c6ea0d8f081775e562a1d8edd59c70fec58f,9b7b94d5a48ba7b7e912996b3115c6ea0d8f081775e562a1d8edd59c70fec58f,9b7b94d5a48ba7b7e912996b3115c6ea0d8f081775e562a1d8edd59c70fec58f,9b7b94d5a48ba7b7e912996b3115c6ea0d8f081775e562a1d8edd59c70fec58f,9b7b94d5a48ba7b7e912996b3115c6ea0d8f081775e562a1d8edd59c70fec58f,1,1,1,1,1,1,1,1,1,1,1
